,i,g,status
7382,283,24,TN
7383,283,25,TN
7384,284,0,FP
7385,284,1,FP
7386,284,2,FP
7387,284,3,TN
7388,284,4,TN
7389,284,5,TN
7390,284,6,TN
7391,284,7,TN
7392,284,8,TN
7393,284,9,TN
7394,284,10,TN
7395,284,11,TN
7396,284,12,TN
7397,284,13,TN
7398,284,14,TN
7399,284,15,TN
7400,284,16,TN
7401,284,17,TN
7402,284,18,TN
7403,284,19,TN
7404,284,20,TN
7405,284,21,TN
7406,284,22,TN
7407,284,23,TN
7408,284,24,TN
7409,284,25,TN
7410,285,0,TP
7411,285,1,TP
7412,285,2,TP
7413,285,3,TP
7414,285,4,TP
7415,285,5,TP
7416,285,6,TP
7417,285,7,TP
7418,285,8,TP
7419,285,9,TP
7420,285,10,TP
7421,285,11,TP
7422,285,12,TP
7423,285,13,FN
7424,285,14,FN
7425,285,15,FN
7426,285,16,FN
7427,285,17,FN
7428,285,18,FN
7429,285,19,FN
7430,285,20,FN
7431,285,21,FN
7432,285,22,FN
7433,285,23,FN
7434,285,24,FN
7435,285,25,FN
7436,286,0,FP
7437,286,1,FP
7438,286,2,FP
7439,286,3,TN
7440,286,4,TN
7441,286,5,TN
7442,286,6,TN
7443,286,7,TN
7444,286,8,TN
7445,286,9,TN
7446,286,10,TN
7447,286,11,TN
7448,286,12,TN
7449,286,13,TN
7450,286,14,TN
7451,286,15,TN
7452,286,16,TN
7453,286,17,TN
7454,286,18,TN
7455,286,19,TN
7456,286,20,TN
7457,286,21,TN
7458,286,22,TN
7459,286,23,TN
7460,286,24,TN
7461,286,25,TN
7462,287,0,FP
7463,287,1,FP
7464,287,2,FP
7465,287,3,TN
7466,287,4,TN
7467,287,5,TN
7468,287,6,TN
7469,287,7,TN
7470,287,8,TN
7471,287,9,TN
7472,287,10,TN
7473,287,11,TN
7474,287,12,TN
7475,287,13,TN
7476,287,14,TN
7477,287,15,TN
7478,287,16,TN
7479,287,17,TN
7480,287,18,TN
7481,287,19,TN
7482,287,20,TN
7483,287,21,TN
7484,287,22,TN
7485,287,23,TN
7486,287,24,TN
7487,287,25,TN
7488,288,0,FP
7489,288,1,FP
7490,288,2,TN
7491,288,3,TN
7492,288,4,TN
7493,288,5,TN
7494,288,6,TN
7495,288,7,TN
7496,288,8,TN
7497,288,9,TN
7498,288,10,TN
7499,288,11,TN
7500,288,12,TN
7501,288,13,TN
7502,288,14,TN
7503,288,15,TN
7504,288,16,TN
7505,288,17,TN
7506,288,18,TN
7507,288,19,TN
7508,288,20,TN
7509,288,21,TN
7510,288,22,TN
7511,288,23,TN
7512,288,24,TN
7513,288,25,TN
7514,289,0,FP
7515,289,1,FP
7516,289,2,FP
7517,289,3,TN
7518,289,4,TN
7519,289,5,TN
7520,289,6,TN
7521,289,7,TN
7522,289,8,TN
7523,289,9,TN
7524,289,10,TN
7525,289,11,TN
7526,289,12,TN
7527,289,13,TN
7528,289,14,TN
7529,289,15,TN
7530,289,16,TN
7531,289,17,TN
7532,289,18,TN
7533,289,19,TN
7534,289,20,TN
7535,289,21,TN
7536,289,22,TN
7537,289,23,TN
7538,289,24,TN
7539,289,25,TN
7540,290,0,FP
7541,290,1,FP
7542,290,2,FP
7543,290,3,TN
7544,290,4,TN
7545,290,5,TN
7546,290,6,TN
7547,290,7,TN
7548,290,8,TN
7549,290,9,TN
7550,290,10,TN
7551,290,11,TN
7552,290,12,TN
7553,290,13,TN
7554,290,14,TN
7555,290,15,TN
7556,290,16,TN
7557,290,17,TN
7558,290,18,TN
7559,290,19,TN
7560,290,20,TN
7561,290,21,TN
7562,290,22,TN
7563,290,23,TN
7564,290,24,TN
7565,290,25,TN
7566,291,0,TP
7567,291,1,TP
7568,291,2,TP
7569,291,3,TP
7570,291,4,TP
7571,291,5,TP
7572,291,6,TP
7573,291,7,TP
7574,291,8,TP
7575,291,9,TP
7576,291,10,TP
7577,291,11,TP
7578,291,12,TP
7579,291,13,TP
7580,291,14,TP
7581,291,15,TP
7582,291,16,FN
7583,291,17,FN
7584,291,18,FN
7585,291,19,FN
7586,291,20,FN
7587,291,21,FN
7588,291,22,FN
7589,291,23,FN
7590,291,24,FN
7591,291,25,FN
7592,292,0,FP
7593,292,1,FP
7594,292,2,TN
7595,292,3,TN
7596,292,4,TN
7597,292,5,TN
7598,292,6,TN
7599,292,7,TN
7600,292,8,TN
7601,292,9,TN
7602,292,10,TN
7603,292,11,TN
7604,292,12,TN
7605,292,13,TN
7606,292,14,TN
7607,292,15,TN
7608,292,16,TN
7609,292,17,TN
7610,292,18,TN
7611,292,19,TN
7612,292,20,TN
7613,292,21,TN
7614,292,22,TN
7615,292,23,TN
7616,292,24,TN
7617,292,25,TN
7618,293,0,FP
7619,293,1,FP
7620,293,2,TN
7621,293,3,TN
7622,293,4,TN
7623,293,5,TN
7624,293,6,TN
7625,293,7,TN
7626,293,8,TN
7627,293,9,TN
7628,293,10,TN
7629,293,11,TN
7630,293,12,TN
7631,293,13,TN
7632,293,14,TN
7633,293,15,TN
7634,293,16,TN
7635,293,17,TN
7636,293,18,TN
7637,293,19,TN
7638,293,20,TN
7639,293,21,TN
7640,293,22,TN
7641,293,23,TN
7642,293,24,TN
7643,293,25,TN
7644,294,0,FP
7645,294,1,FP
7646,294,2,FP
7647,294,3,TN
7648,294,4,TN
7649,294,5,TN
7650,294,6,TN
7651,294,7,TN
7652,294,8,TN
7653,294,9,TN
7654,294,10,TN
7655,294,11,TN
7656,294,12,TN
7657,294,13,TN
7658,294,14,TN
7659,294,15,TN
7660,294,16,TN
7661,294,17,TN
7662,294,18,TN
7663,294,19,TN
7664,294,20,TN
7665,294,21,TN
7666,294,22,TN
7667,294,23,TN
7668,294,24,TN
7669,294,25,TN
7670,295,0,FP
7671,295,1,FP
7672,295,2,FP
7673,295,3,TN
7674,295,4,TN
7675,295,5,TN
7676,295,6,TN
7677,295,7,TN
7678,295,8,TN
7679,295,9,TN
7680,295,10,TN
7681,295,11,TN
7682,295,12,TN
7683,295,13,TN
7684,295,14,TN
7685,295,15,TN
7686,295,16,TN
7687,295,17,TN
7688,295,18,TN
7689,295,19,TN
7690,295,20,TN
7691,295,21,TN
7692,295,22,TN
7693,295,23,TN
7694,295,24,TN
7695,295,25,TN
7696,296,0,FP
7697,296,1,FP
7698,296,2,FP
7699,296,3,TN
7700,296,4,TN
7701,296,5,TN
7702,296,6,TN
7703,296,7,TN
7704,296,8,TN
7705,296,9,TN
7706,296,10,TN
7707,296,11,TN
7708,296,12,TN
7709,296,13,TN
7710,296,14,TN
7711,296,15,TN
7712,296,16,TN
7713,296,17,TN
7714,296,18,TN
7715,296,19,TN
7716,296,20,TN
7717,296,21,TN
7718,296,22,TN
7719,296,23,TN
7720,296,24,TN
7721,296,25,TN
7722,297,0,FP
7723,297,1,FP
7724,297,2,TN
7725,297,3,TN
7726,297,4,TN
7727,297,5,TN
7728,297,6,TN
7729,297,7,TN
7730,297,8,TN
7731,297,9,TN
7732,297,10,TN
7733,297,11,TN
7734,297,12,TN
7735,297,13,TN
7736,297,14,TN
7737,297,15,TN
7738,297,16,TN
7739,297,17,TN
7740,297,18,TN
7741,297,19,TN
7742,297,20,TN
7743,297,21,TN
7744,297,22,TN
7745,297,23,TN
7746,297,24,TN
7747,297,25,TN
7748,298,0,TP
7749,298,1,TP
7750,298,2,TP
7751,298,3,TP
7752,298,4,TP
7753,298,5,TP
7754,298,6,TP
7755,298,7,TP
7756,298,8,TP
7757,298,9,TP
7758,298,10,TP
7759,298,11,TP
7760,298,12,TP
7761,298,13,TP
7762,298,14,TP
7763,298,15,TP
7764,298,16,TP
7765,298,17,TP
7766,298,18,TP
7767,298,19,TP
7768,298,20,FN
7769,298,21,FN
7770,298,22,FN
7771,298,23,FN
7772,298,24,FN
7773,298,25,FN
7774,299,0,FP
7775,299,1,FP
7776,299,2,FP
7777,299,3,TN
7778,299,4,TN
7779,299,5,TN
7780,299,6,TN
7781,299,7,TN
7782,299,8,TN
7783,299,9,TN
7784,299,10,TN
7785,299,11,TN
7786,299,12,TN
7787,299,13,TN
7788,299,14,TN
7789,299,15,TN
7790,299,16,TN
7791,299,17,TN
7792,299,18,TN
7793,299,19,TN
7794,299,20,TN
7795,299,21,TN
7796,299,22,TN
7797,299,23,TN
7798,299,24,TN
7799,299,25,TN
7800,300,0,FP
7801,300,1,FP
7802,300,2,TN
7803,300,3,TN
7804,300,4,TN
7805,300,5,TN
7806,300,6,TN
7807,300,7,TN
7808,300,8,TN
7809,300,9,TN
7810,300,10,TN
7811,300,11,TN
7812,300,12,TN
7813,300,13,TN
7814,300,14,TN
7815,300,15,TN
7816,300,16,TN
7817,300,17,TN
7818,300,18,TN
7819,300,19,TN
7820,300,20,TN
7821,300,21,TN
7822,300,22,TN
7823,300,23,TN
7824,300,24,TN
7825,300,25,TN
7826,301,0,FP
7827,301,1,FP
7828,301,2,TN
7829,301,3,TN
7830,301,4,TN
7831,301,5,TN
7832,301,6,TN
7833,301,7,TN
7834,301,8,TN
7835,301,9,TN
7836,301,10,TN
7837,301,11,TN
7838,301,12,TN
7839,301,13,TN
7840,301,14,TN
7841,301,15,TN
7842,301,16,TN
7843,301,17,TN
7844,301,18,TN
7845,301,19,TN
7846,301,20,TN
7847,301,21,TN
7848,301,22,TN
7849,301,23,TN
7850,301,24,TN
7851,301,25,TN
7852,302,0,TP
7853,302,1,TP
7854,302,2,TP
7855,302,3,TP
7856,302,4,TP
7857,302,5,TP
7858,302,6,TP
7859,302,7,TP
7860,302,8,TP
7861,302,9,TP
7862,302,10,TP
7863,302,11,TP
7864,302,12,TP
7865,302,13,TP
7866,302,14,FN
7867,302,15,FN
7868,302,16,FN
7869,302,17,FN
7870,302,18,FN
7871,302,19,FN
7872,302,20,FN
7873,302,21,FN
7874,302,22,FN
7875,302,23,FN
7876,302,24,FN
7877,302,25,FN
7878,303,0,TP
7879,303,1,TP
7880,303,2,TP
7881,303,3,TP
7882,303,4,TP
7883,303,5,TP
7884,303,6,TP
7885,303,7,FN
7886,303,8,FN
7887,303,9,FN
7888,303,10,FN
7889,303,11,FN
7890,303,12,FN
7891,303,13,FN
7892,303,14,FN
7893,303,15,FN
7894,303,16,FN
7895,303,17,FN
7896,303,18,FN
7897,303,19,FN
7898,303,20,FN
7899,303,21,FN
7900,303,22,FN
7901,303,23,FN
7902,303,24,FN
7903,303,25,FN
7904,304,0,FP
7905,304,1,FP
7906,304,2,TN
7907,304,3,TN
7908,304,4,TN
7909,304,5,TN
7910,304,6,TN
7911,304,7,TN
7912,304,8,TN
7913,304,9,TN
7914,304,10,TN
7915,304,11,TN
7916,304,12,TN
7917,304,13,TN
7918,304,14,TN
7919,304,15,TN
7920,304,16,TN
7921,304,17,TN
7922,304,18,TN
7923,304,19,TN
7924,304,20,TN
7925,304,21,TN
7926,304,22,TN
7927,304,23,TN
7928,304,24,TN
7929,304,25,TN
7930,305,0,FP
7931,305,1,FP
7932,305,2,FP
7933,305,3,TN
7934,305,4,TN
7935,305,5,TN
7936,305,6,TN
7937,305,7,TN
7938,305,8,TN
7939,305,9,TN
7940,305,10,TN
7941,305,11,TN
7942,305,12,TN
7943,305,13,TN
7944,305,14,TN
7945,305,15,TN
7946,305,16,TN
7947,305,17,TN
7948,305,18,TN
7949,305,19,TN
7950,305,20,TN
7951,305,21,TN
7952,305,22,TN
7953,305,23,TN
7954,305,24,TN
7955,305,25,TN
7956,306,0,FP
7957,306,1,FP
7958,306,2,FP
7959,306,3,TN
7960,306,4,TN
7961,306,5,TN
7962,306,6,TN
7963,306,7,TN
7964,306,8,TN
7965,306,9,TN
7966,306,10,TN
7967,306,11,TN
7968,306,12,TN
7969,306,13,TN
7970,306,14,TN
7971,306,15,TN
7972,306,16,TN
7973,306,17,TN
7974,306,18,TN
7975,306,19,TN
7976,306,20,TN
7977,306,21,TN
7978,306,22,TN
7979,306,23,TN
7980,306,24,TN
7981,306,25,TN
7982,307,0,FP
7983,307,1,FP
7984,307,2,FP
7985,307,3,TN
7986,307,4,TN
7987,307,5,TN
7988,307,6,TN
7989,307,7,TN
7990,307,8,TN
7991,307,9,TN
7992,307,10,TN
7993,307,11,TN
7994,307,12,TN
7995,307,13,TN
7996,307,14,TN
7997,307,15,TN
7998,307,16,TN
7999,307,17,TN
8000,307,18,TN
8001,307,19,TN
8002,307,20,TN
8003,307,21,TN
8004,307,22,TN
8005,307,23,TN
8006,307,24,TN
8007,307,25,TN
8008,308,0,FP
8009,308,1,FP
8010,308,2,FP
8011,308,3,TN
8012,308,4,TN
8013,308,5,TN
8014,308,6,TN
8015,308,7,TN
8016,308,8,TN
8017,308,9,TN
8018,308,10,TN
8019,308,11,TN
8020,308,12,TN
8021,308,13,TN
8022,308,14,TN
8023,308,15,TN
8024,308,16,TN
8025,308,17,TN
8026,308,18,TN
8027,308,19,TN
8028,308,20,TN
8029,308,21,TN
8030,308,22,TN
8031,308,23,TN
8032,308,24,TN
8033,308,25,TN
8034,309,0,FP
8035,309,1,FP
8036,309,2,TN
8037,309,3,TN
8038,309,4,TN
8039,309,5,TN
8040,309,6,TN
8041,309,7,TN
8042,309,8,TN
8043,309,9,TN
8044,309,10,TN
8045,309,11,TN
8046,309,12,TN
8047,309,13,TN
8048,309,14,TN
8049,309,15,TN
8050,309,16,TN
8051,309,17,TN
8052,309,18,TN
8053,309,19,TN
8054,309,20,TN
8055,309,21,TN
8056,309,22,TN
8057,309,23,TN
8058,309,24,TN
8059,309,25,TN
8060,310,0,FP
8061,310,1,FP
8062,310,2,FP
8063,310,3,TN
8064,310,4,TN
8065,310,5,TN
8066,310,6,TN
8067,310,7,TN
8068,310,8,TN
8069,310,9,TN
8070,310,10,TN
8071,310,11,TN
8072,310,12,TN
8073,310,13,TN
8074,310,14,TN
8075,310,15,TN
8076,310,16,TN
8077,310,17,TN
8078,310,18,TN
8079,310,19,TN
8080,310,20,TN
8081,310,21,TN
8082,310,22,TN
8083,310,23,TN
8084,310,24,TN
8085,310,25,TN
8086,311,0,TP
8087,311,1,TP
8088,311,2,TP
8089,311,3,TP
8090,311,4,FN
8091,311,5,FN
8092,311,6,FN
8093,311,7,FN
8094,311,8,FN
8095,311,9,FN
8096,311,10,FN
8097,311,11,FN
8098,311,12,FN
8099,311,13,FN
8100,311,14,FN
8101,311,15,FN
8102,311,16,FN
8103,311,17,FN
8104,311,18,FN
8105,311,19,FN
8106,311,20,FN
8107,311,21,FN
8108,311,22,FN
8109,311,23,FN
8110,311,24,FN
8111,311,25,FN
8112,312,0,FP
8113,312,1,FP
8114,312,2,TN
8115,312,3,TN
8116,312,4,TN
8117,312,5,TN
8118,312,6,TN
8119,312,7,TN
8120,312,8,TN
8121,312,9,TN
8122,312,10,TN
8123,312,11,TN
8124,312,12,TN
8125,312,13,TN
8126,312,14,TN
8127,312,15,TN
8128,312,16,TN
8129,312,17,TN
8130,312,18,TN
8131,312,19,TN
8132,312,20,TN
8133,312,21,TN
8134,312,22,TN
8135,312,23,TN
8136,312,24,TN
8137,312,25,TN
8138,313,0,FP
8139,313,1,FP
8140,313,2,TN
8141,313,3,TN
8142,313,4,TN
8143,313,5,TN
8144,313,6,TN
8145,313,7,TN
8146,313,8,TN
8147,313,9,TN
8148,313,10,TN
8149,313,11,TN
8150,313,12,TN
8151,313,13,TN
8152,313,14,TN
8153,313,15,TN
8154,313,16,TN
8155,313,17,TN
8156,313,18,TN
8157,313,19,TN
8158,313,20,TN
8159,313,21,TN
8160,313,22,TN
8161,313,23,TN
8162,313,24,TN
8163,313,25,TN
8164,314,0,TP
8165,314,1,TP
8166,314,2,TP
8167,314,3,TP
8168,314,4,TP
8169,314,5,TP
8170,314,6,TP
8171,314,7,TP
8172,314,8,TP
8173,314,9,TP
8174,314,10,TP
8175,314,11,TP
8176,314,12,TP
8177,314,13,TP
8178,314,14,TP
8179,314,15,TP
8180,314,16,TP
8181,314,17,TP
8182,314,18,TP
8183,314,19,TP
8184,314,20,TP
8185,314,21,TP
8186,314,22,TP
8187,314,23,TP
8188,314,24,FN
8189,314,25,FN
8190,315,0,FP
8191,315,1,FP
8192,315,2,TN
8193,315,3,TN
8194,315,4,TN
8195,315,5,TN
8196,315,6,TN
8197,315,7,TN
8198,315,8,TN
8199,315,9,TN
8200,315,10,TN
8201,315,11,TN
8202,315,12,TN
8203,315,13,TN
8204,315,14,TN
8205,315,15,TN
8206,315,16,TN
8207,315,17,TN
8208,315,18,TN
8209,315,19,TN
8210,315,20,TN
8211,315,21,TN
8212,315,22,TN
8213,315,23,TN
8214,315,24,TN
8215,315,25,TN
8216,316,0,FP
8217,316,1,FP
8218,316,2,FP
8219,316,3,TN
8220,316,4,TN
8221,316,5,TN
8222,316,6,TN
8223,316,7,TN
8224,316,8,TN
8225,316,9,TN
8226,316,10,TN
8227,316,11,TN
8228,316,12,TN
8229,316,13,TN
8230,316,14,TN
8231,316,15,TN
8232,316,16,TN
8233,316,17,TN
8234,316,18,TN
8235,316,19,TN
8236,316,20,TN
8237,316,21,TN
8238,316,22,TN
8239,316,23,TN
8240,316,24,TN
8241,316,25,TN
8242,317,0,FP
8243,317,1,FP
8244,317,2,FP
8245,317,3,TN
8246,317,4,TN
8247,317,5,TN
8248,317,6,TN
8249,317,7,TN
8250,317,8,TN
8251,317,9,TN
8252,317,10,TN
8253,317,11,TN
8254,317,12,TN
8255,317,13,TN
8256,317,14,TN
8257,317,15,TN
8258,317,16,TN
8259,317,17,TN
8260,317,18,TN
8261,317,19,TN
8262,317,20,TN
8263,317,21,TN
8264,317,22,TN
8265,317,23,TN
8266,317,24,TN
8267,317,25,TN
8268,318,0,TP
8269,318,1,TP
8270,318,2,TP
8271,318,3,TP
8272,318,4,FN
8273,318,5,FN
8274,318,6,FN
8275,318,7,FN
8276,318,8,FN
8277,318,9,FN
8278,318,10,FN
8279,318,11,FN
8280,318,12,FN
8281,318,13,FN
8282,318,14,FN
8283,318,15,FN
8284,318,16,FN
8285,318,17,FN
8286,318,18,FN
8287,318,19,FN
8288,318,20,FN
8289,318,21,FN
8290,318,22,FN
8291,318,23,FN
8292,318,24,FN
8293,318,25,FN
8294,319,0,TP
8295,319,1,TP
8296,319,2,TP
8297,319,3,TP
8298,319,4,TP
8299,319,5,TP
8300,319,6,TP
8301,319,7,TP
8302,319,8,TP
8303,319,9,TP
8304,319,10,TP
8305,319,11,TP
8306,319,12,FN
8307,319,13,FN
8308,319,14,FN
8309,319,15,FN
8310,319,16,FN
8311,319,17,FN
8312,319,18,FN
8313,319,19,FN
8314,319,20,FN
8315,319,21,FN
8316,319,22,FN
8317,319,23,FN
8318,319,24,FN
8319,319,25,FN
8320,320,0,FP
8321,320,1,FP
8322,320,2,TN
8323,320,3,TN
8324,320,4,TN
8325,320,5,TN
8326,320,6,TN
8327,320,7,TN
8328,320,8,TN
8329,320,9,TN
8330,320,10,TN
8331,320,11,TN
8332,320,12,TN
8333,320,13,TN
8334,320,14,TN
8335,320,15,TN
8336,320,16,TN
8337,320,17,TN
8338,320,18,TN
8339,320,19,TN
8340,320,20,TN
8341,320,21,TN
8342,320,22,TN
8343,320,23,TN
8344,320,24,TN
8345,320,25,TN
8346,321,0,FP
8347,321,1,FP
8348,321,2,TN
8349,321,3,TN
8350,321,4,TN
8351,321,5,TN
8352,321,6,TN
8353,321,7,TN
8354,321,8,TN
8355,321,9,TN
8356,321,10,TN
8357,321,11,TN
8358,321,12,TN
8359,321,13,TN
8360,321,14,TN
8361,321,15,TN
8362,321,16,TN
8363,321,17,TN
8364,321,18,TN
8365,321,19,TN
8366,321,20,TN
8367,321,21,TN
8368,321,22,TN
8369,321,23,TN
8370,321,24,TN
8371,321,25,TN
8372,322,0,TP
8373,322,1,TP
8374,322,2,TP
8375,322,3,TP
8376,322,4,FN
8377,322,5,FN
8378,322,6,FN
8379,322,7,FN
8380,322,8,FN
8381,322,9,FN
8382,322,10,FN
8383,322,11,FN
8384,322,12,FN
8385,322,13,FN
8386,322,14,FN
8387,322,15,FN
8388,322,16,FN
8389,322,17,FN
8390,322,18,FN
8391,322,19,FN
8392,322,20,FN
8393,322,21,FN
8394,322,22,FN
8395,322,23,FN
8396,322,24,FN
8397,322,25,FN
8398,323,0,TP
8399,323,1,TP
8400,323,2,TP
8401,323,3,TP
8402,323,4,TP
8403,323,5,TP
8404,323,6,TP
8405,323,7,TP
8406,323,8,TP
8407,323,9,TP
8408,323,10,TP
8409,323,11,TP
8410,323,12,TP
8411,323,13,TP
8412,323,14,TP
8413,323,15,TP
8414,323,16,TP
8415,323,17,TP
8416,323,18,TP
8417,323,19,TP
8418,323,20,TP
8419,323,21,TP
8420,323,22,TP
8421,323,23,TP
8422,323,24,FN
8423,323,25,FN
8424,324,0,FP
8425,324,1,FP
8426,324,2,FP
8427,324,3,TN
8428,324,4,TN
8429,324,5,TN
8430,324,6,TN
8431,324,7,TN
8432,324,8,TN
8433,324,9,TN
8434,324,10,TN
8435,324,11,TN
8436,324,12,TN
8437,324,13,TN
8438,324,14,TN
8439,324,15,TN
8440,324,16,TN
8441,324,17,TN
8442,324,18,TN
8443,324,19,TN
8444,324,20,TN
8445,324,21,TN
8446,324,22,TN
8447,324,23,TN
8448,324,24,TN
8449,324,25,TN
8450,325,0,FP
8451,325,1,FP
8452,325,2,FP
8453,325,3,TN
8454,325,4,TN
8455,325,5,TN
8456,325,6,TN
8457,325,7,TN
8458,325,8,TN
8459,325,9,TN
8460,325,10,TN
8461,325,11,TN
8462,325,12,TN
8463,325,13,TN
8464,325,14,TN
8465,325,15,TN
8466,325,16,TN
8467,325,17,TN
8468,325,18,TN
8469,325,19,TN
8470,325,20,TN
8471,325,21,TN
8472,325,22,TN
8473,325,23,TN
8474,325,24,TN
8475,325,25,TN
8476,326,0,TP
8477,326,1,TP
8478,326,2,TP
8479,326,3,TP
8480,326,4,FN
8481,326,5,FN
8482,326,6,FN
8483,326,7,FN
8484,326,8,FN
8485,326,9,FN
8486,326,10,FN
8487,326,11,FN
8488,326,12,FN
8489,326,13,FN
8490,326,14,FN
8491,326,15,FN
8492,326,16,FN
8493,326,17,FN
8494,326,18,FN
8495,326,19,FN
8496,326,20,FN
8497,326,21,FN
8498,326,22,FN
8499,326,23,FN
8500,326,24,FN
8501,326,25,FN
8502,327,0,FP
8503,327,1,FP
8504,327,2,TN
8505,327,3,TN
8506,327,4,TN
8507,327,5,TN
8508,327,6,TN
8509,327,7,TN
8510,327,8,TN
8511,327,9,TN
8512,327,10,TN
8513,327,11,TN
8514,327,12,TN
8515,327,13,TN
8516,327,14,TN
8517,327,15,TN
8518,327,16,TN
8519,327,17,TN
8520,327,18,TN
8521,327,19,TN
8522,327,20,TN
8523,327,21,TN
8524,327,22,TN
8525,327,23,TN
8526,327,24,TN
8527,327,25,TN
8528,328,0,FP
8529,328,1,FP
8530,328,2,FP
8531,328,3,TN
8532,328,4,TN
8533,328,5,TN
8534,328,6,TN
8535,328,7,TN
8536,328,8,TN
8537,328,9,TN
8538,328,10,TN
8539,328,11,TN
8540,328,12,TN
8541,328,13,TN
8542,328,14,TN
8543,328,15,TN
8544,328,16,TN
8545,328,17,TN
8546,328,18,TN
8547,328,19,TN
8548,328,20,TN
8549,328,21,TN
8550,328,22,TN
8551,328,23,TN
8552,328,24,TN
8553,328,25,TN
8554,329,0,TP
8555,329,1,TP
8556,329,2,TP
8557,329,3,TP
8558,329,4,TP
8559,329,5,TP
8560,329,6,TP
8561,329,7,TP
8562,329,8,TP
8563,329,9,TP
8564,329,10,TP
8565,329,11,TP
8566,329,12,TP
8567,329,13,TP
8568,329,14,TP
8569,329,15,TP
8570,329,16,TP
8571,329,17,TP
8572,329,18,TP
8573,329,19,TP
8574,329,20,TP
8575,329,21,TP
8576,329,22,TP
8577,329,23,FN
8578,329,24,FN
8579,329,25,FN
8580,330,0,TP
8581,330,1,TP
8582,330,2,TP
8583,330,3,TP
8584,330,4,TP
8585,330,5,TP
8586,330,6,TP
8587,330,7,TP
8588,330,8,TP
8589,330,9,TP
8590,330,10,FN
8591,330,11,FN
8592,330,12,FN
8593,330,13,FN
8594,330,14,FN
8595,330,15,FN
8596,330,16,FN
8597,330,17,FN
8598,330,18,FN
8599,330,19,FN
8600,330,20,FN
8601,330,21,FN
8602,330,22,FN
8603,330,23,FN
8604,330,24,FN
8605,330,25,FN
8606,331,0,FP
8607,331,1,FP
8608,331,2,TN
8609,331,3,TN
8610,331,4,TN
8611,331,5,TN
8612,331,6,TN
8613,331,7,TN
8614,331,8,TN
8615,331,9,TN
8616,331,10,TN
8617,331,11,TN
8618,331,12,TN
8619,331,13,TN
8620,331,14,TN
8621,331,15,TN
8622,331,16,TN
8623,331,17,TN
8624,331,18,TN
8625,331,19,TN
8626,331,20,TN
8627,331,21,TN
8628,331,22,TN
8629,331,23,TN
8630,331,24,TN
8631,331,25,TN
8632,332,0,TP
8633,332,1,TP
8634,332,2,TP
8635,332,3,TP
8636,332,4,TP
8637,332,5,TP
8638,332,6,TP
8639,332,7,TP
8640,332,8,TP
8641,332,9,TP
8642,332,10,TP
8643,332,11,TP
8644,332,12,TP
8645,332,13,TP
8646,332,14,TP
8647,332,15,TP
8648,332,16,TP
8649,332,17,TP
8650,332,18,TP
8651,332,19,FN
8652,332,20,FN
8653,332,21,FN
8654,332,22,FN
8655,332,23,FN
8656,332,24,FN
8657,332,25,FN
8658,333,0,FP
8659,333,1,FP
8660,333,2,TN
8661,333,3,TN
8662,333,4,TN
8663,333,5,TN
8664,333,6,TN
8665,333,7,TN
8666,333,8,TN
8667,333,9,TN
8668,333,10,TN
8669,333,11,TN
8670,333,12,TN
8671,333,13,TN
8672,333,14,TN
8673,333,15,TN
8674,333,16,TN
8675,333,17,TN
8676,333,18,TN
8677,333,19,TN
8678,333,20,TN
8679,333,21,TN
8680,333,22,TN
8681,333,23,TN
8682,333,24,TN
8683,333,25,TN
8684,334,0,FP
8685,334,1,FP
8686,334,2,FP
8687,334,3,TN
8688,334,4,TN
8689,334,5,TN
8690,334,6,TN
8691,334,7,TN
8692,334,8,TN
8693,334,9,TN
8694,334,10,TN
8695,334,11,TN
8696,334,12,TN
8697,334,13,TN
8698,334,14,TN
8699,334,15,TN
8700,334,16,TN
8701,334,17,TN
8702,334,18,TN
8703,334,19,TN
8704,334,20,TN
8705,334,21,TN
8706,334,22,TN
8707,334,23,TN
8708,334,24,TN
8709,334,25,TN
8710,335,0,FP
8711,335,1,FP
8712,335,2,TN
8713,335,3,TN
8714,335,4,TN
8715,335,5,TN
8716,335,6,TN
8717,335,7,TN
8718,335,8,TN
8719,335,9,TN
8720,335,10,TN
8721,335,11,TN
8722,335,12,TN
8723,335,13,TN
8724,335,14,TN
8725,335,15,TN
8726,335,16,TN
8727,335,17,TN
8728,335,18,TN
8729,335,19,TN
8730,335,20,TN
8731,335,21,TN
8732,335,22,TN
8733,335,23,TN
8734,335,24,TN
8735,335,25,TN
8736,336,0,FP
8737,336,1,FP
8738,336,2,TN
8739,336,3,TN
8740,336,4,TN
8741,336,5,TN
8742,336,6,TN
8743,336,7,TN
8744,336,8,TN
8745,336,9,TN
8746,336,10,TN
8747,336,11,TN
8748,336,12,TN
8749,336,13,TN
8750,336,14,TN
8751,336,15,TN
8752,336,16,TN
8753,336,17,TN
8754,336,18,TN
8755,336,19,TN
8756,336,20,TN
8757,336,21,TN
8758,336,22,TN
8759,336,23,TN
8760,336,24,TN
8761,336,25,TN
8762,337,0,TP
8763,337,1,TP
8764,337,2,TP
8765,337,3,TP
8766,337,4,TP
8767,337,5,TP
8768,337,6,TP
8769,337,7,TP
8770,337,8,TP
8771,337,9,TP
8772,337,10,TP
8773,337,11,TP
8774,337,12,TP
8775,337,13,TP
8776,337,14,TP
8777,337,15,TP
8778,337,16,TP
8779,337,17,TP
8780,337,18,TP
